id,code,name,parent_id:id,note,reconcile,type,user_type:id
ECD201010203,2.01.01.02.03,Financiamentos a Curto Prazo - Outros,ECD20101,"Contas que registram os credores por financiamentos a curto prazo, obtidos no Brasil, encargos financeiros a transcorrer e juros a pagar de empréstimos e financiamentos. Atenção: as obrigações resultantes de financiamentos obtidos com pessoas físicas ou outras empresas que não sejam instituições financeiras devem ser informadas nesta conta .",FALSE,other,account.data_account_type_liability
ECD201010204,2.01.01.02.04,Financiamentos a Curto Prazo - Exterior,ECD20101,"Contas que registram os credores por financiamentos a curto prazo, obtidos no exterior, encargos financeiros a transcorrer e juros a pagar de empréstimos e financiamentos. Atenção: as obrigações resultantes de operações de Arrendamento Mercantil (Leasing Financeiro) contratadas no exterior devem ser informadas na conta Arrendamento Mercantil (Financeiro) a Curto Prazo - Exterior",FALSE,other,account.data_account_type_liability
ECD201010205,2.01.01.02.05,Arrendamento Mercantil (Financeiro) a Curto Prazo - Exterior,ECD20101,Contas que registram as obrigações das pessoas jurídicas relativas a arrendamento mercantil financeiro contratado junto a empresas não sediadas no Brasil,FALSE,other,account.data_account_type_liability
ECD201010301,2.01.01.03.01,IPI a Recolher,ECD20101,Contas correspondentes ao IPI a Recolher no final do período de apuração.,FALSE,other,account.data_account_type_liability
ECD201010302,2.01.01.03.02,ICMS e Contribuições a Recolher,ECD20101,Contas correspondentes ao ICMS a Recolher no final do período de apuração.,FALSE,other,account.data_account_type_liability
ECD201010303,2.01.01.03.03,Tributos Municipais a Recolher,ECD20101,Contas correspondentes a tributos municipais a Recolher no final do período de apuração.,FALSE,other,account.data_account_type_liability
ECD201010400,2.01.01.04.00,FGTS a Recolher,ECD20101,Contas que registram o valor do FGTS a recolher,FALSE,other,account.data_account_type_liability
ECD201010500,2.01.01.05.00,PIS e COFINS a Recolher,ECD20101,Contas que registram o valor do PIS e da COFINS a recolher,FALSE,other,account.data_account_type_liability
ECD201010600,2.01.01.06.00,Contribuições Previdenciárias a Recolher,ECD20101,Contas que registram o valor das Contribuições Previdenciárias a recolher,FALSE,other,account.data_account_type_liability
ECD201010690,2.01.01.06.90,Outros tributos a recolher,ECD20101,Contas correspondentes a tributos a recolher não classificáveis em contas específicas.,FALSE,other,account.data_account_type_liability
ECD201010700,2.01.01.07.00,Salários a Pagar,ECD20101,"Contas que registram o valor correspondente aos salários, ordenados, horas extras, adicionais e prêmios a serem pagos no exercício subseqüente.",FALSE,other,account.data_account_type_liability
ECD201010800,2.01.01.08.00,Dividendos Propostos ou Lucros Creditados,ECD20101,"Contas correspondentes aos dividendos aprovados pela Assembléia, creditados aos acionistas ou propostos pela administração da pessoa jurídica na data do balanço, como parte da destinação proposta para os lucros.",FALSE,other,account.data_account_type_liability
ECD201010900,2.01.01.09.00,Provisão para a Contribuição Social sobre o Lucro Líquido,ECD20101,Conta correspondente à provisão para a contribuição social sobre o lucro líquido a pagar.,FALSE,other,account.data_account_type_liability
ECD201011000,2.01.01.10.00,Provisão para o Imposto de Renda,ECD20101,Conta correspondente ao saldo a pagar da provisão para o imposto de renda.,FALSE,other,account.data_account_type_liability
ECD201011100,2.01.01.11.00,Débitos Fiscais CSLL - Diferenças Temporárias,ECD20101,"As companhias abertas, obrigatoriamente, deverão informar, nestas contas, o valor dos débitos fiscais com realização no exercício seguinte e das diferenças temporárias, relativos à CSLL, conforme Deliberação CVM no 273, de 20 de agosto de 1998.",FALSE,other,account.data_account_type_liability
ECD201011200,2.01.01.12.00,Débitos Fiscais IRPJ - Diferenças Temporárias,ECD20101,"As companhias abertas, obrigatoriamente, deverão informar, nestas contas, o valor dos débitos fiscais com realização no exercício seguinte e das diferenças temporárias, relativos ao IRPJ, conforme Deliberação CVM no 273, de 20 de agosto de 1998.",FALSE,other,account.data_account_type_liability
ECD201011210,2.01.01.12.10,Provisões de Natureza Fiscal,ECD20101,"Contas que registram, a partir de 01.01.2008, outras provisões de natureza fiscal.",FALSE,other,account.data_account_type_liability
ECD201011220,2.01.01.12.20,Provisões de Natureza Trabalhista,ECD20101,"Contas que registram, a partir de 01.01.2008, outras provisões de natureza trabalhista.",FALSE,other,account.data_account_type_liability
ECD201011230,2.01.01.12.30,Provisões de Natureza Cível,ECD20101,"Contas que registram, a partir de 01.01.2008, outras provisões de natureza cível.",FALSE,other,account.data_account_type_liability
ECD201011240,2.01.01.12.40,Doações e Subvenções para Investimentos,ECD20101,"Contas que registram, a partir de 01.01.2008, as doações e subvenções para investimento, enquanto não transferidas para o resultado do exercício.",FALSE,other,account.data_account_type_liability
ECD201011300,2.01.01.13.00,Outras Contas do Circulante,ECD20101,"Contas que registram comissões a pagar ou provisionadas de retenções contratuais, de obrigações decorrentes do fornecimento ou utilização de serviços (energia elétrica, água, telefone, propaganda, honorários profissionais de terceiros, aluguéis) e outras contas não citadas nas contas anteriores. Atenção: também são incluídas, nesta conta, as provisões para registro de obrigações, tais como as provisões para: férias, gratificações a empregados (inclusive encargos sociais a pagar e FGTS a recolher sobre tais provisões), e outras de natureza semelhante, ainda que não dedutíveis.",FALSE,other,account.data_account_type_liability
ECD201019000,2.01.01.90.00,(-) Contas Retificadoras,ECD20101,Contas correspondentes às contas retificadoras do passivo circulante.,FALSE,other,account.data_account_type_liability
ECD203,2.03,NÃO-CIRCULANTE,ECD2,,FALSE,view,account.data_account_type_view
ECD20301,2.03.01,OBRIGAÇÕES A LONGO PRAZO,ECD203,,FALSE,view,account.data_account_type_view
ECD203010100,2.03.01.01.00,Fornecedores Não Circulante,ECD20301,"Contas que registram valores a pagar relativos à compra de matérias-primas, bens, insumos e mercadorias e o valor correspondente a adiantamentos de clientes, com prazo de pagamento posterior ao exercício seguinte à data do balanço.",TRUE,payable,account.data_account_type_payable
ECD203010200,2.03.01.02.00,Financiamentos a Longo Prazo - Sistema Financeiro Nacional,ECD20301,"Contas que registram os credores por financiamentos a longo prazo, obtidos junto ao Sistema Financeiro Nacional, encargos financeiros a transcorrer e juros a pagar de empréstimos e financiamentos. Atenção: as obrigações resultantes de operações de Arrendamento Mercantil (Leasing Financeiro) devem ser informadas na conta Financiamentos a Longo Prazo - Brasil - Outros",FALSE,other,account.data_account_type_liability
ECD203010202,2.03.01.02.02,Arrendamento Mercantil (Financeiro) a Longo Prazo - Sistema Financeiro Nacional,ECD20301,Contas que registram as obrigações de longo prazo relativas a arrendamento mercantil financeiro contratado junto a empresas integrantes do Sistema Financeiro Nacional,FALSE,other,account.data_account_type_liability
ECD203010203,2.03.01.02.03,Financiamentos a Longo Prazo - Brasil - Outros,ECD20301,"Contas que registram os credores por financiamentos de longo prazo, obtidos no Brasil, encargos financeiros a transcorrer e juros a pagar de empréstimos e financiamentos. Atenção: as obrigações resultantes de financiamentos obtidos com pessoas físicas ou outras empresas que não sejam instituições financeiras devem ser informadas nesta conta.",FALSE,other,account.data_account_type_liability
ECD203010204,2.03.01.02.04,Financiamentos a Longo Prazo - Exterior,ECD20301,"Contas que registram os credores por financiamentos a longo prazo, obtidos no exterior, encargos financeiros a transcorrer e juros a pagar de empréstimos e financiamentos. Atenção: as obrigações resultantes de operações de Arrendamento Mercantil (Leasing Financeiro) contratadas no exterior devem ser informadas na conta Arrendamento Mercantil (Financeiro) a Longo Prazo - Exterior",FALSE,other,account.data_account_type_liability
ECD203010205,2.03.01.02.05,Arrendamento Mercantil (Financeiro) a Longo Prazo - Exterior,ECD20301,Contas que registram as obrigações de longo prazo relativas a arrendamento mercantil financeiro contratado junto a empresas não sediadas no Brasil,FALSE,other,account.data_account_type_liability
ECD203010300,2.03.01.03.00,Empréstimos de Sócios/Acionistas Não Administradores,ECD20301,Contas relativas a empréstimos concedidos à pessoa jurídica por sócios e acionistas não administradores.,FALSE,other,account.data_account_type_liability
ECD203010400,2.03.01.04.00,Créditos de Pessoas Ligadas (Físicas/Jurídicas),ECD20301,"Contas que registram compras, adiantamentos ou empréstimos de sociedades coligadas ou controladas, diretores, acionistas ou participantes da empresa, que não constituam negócios usuais na exploração do objeto social da pessoa jurídica.",FALSE,other,account.data_account_type_liability
ECD203010500,2.03.01.05.00,Provisão para o Imposto de Renda sobre Lucros Diferidos,ECD20301,"Conta que registra o imposto de renda sobre lucros diferidos, tais como: lucro inflacionário não realizado, contratos a longo prazo relativos a fornecimento de bens e de construção por empreitada para o poder público e suas empresas, ganho de capital oriundo de desapropriação, ganho de capital por venda de bens do ativo permanente com recebimento parcelado a longo prazo e depreciação acelerada.",FALSE,other,account.data_account_type_liability
ECD203010600,2.03.01.06.00,Débitos Fiscais CSLL - Diferenças Temporárias,ECD20301,"As companhias abertas, obrigatoriamente, devem informar, nestas contas, o valor dos débitos fiscais com realização após o exercício seguinte e das diferenças temporárias, relativos à CSLL, conforme Deliberação CVM nº 273, de 1998",FALSE,other,account.data_account_type_liability
ECD203010700,2.03.01.07.00,Débitos Fiscais IRPJ - Diferenças Temporárias,ECD20301,"As companhias abertas, obrigatoriamente, devem informar, nestas contas, o valor dos débitos fiscais com realização após o exercício seguinte e das diferenças temporárias, relativos ao IRPJ, conforme Deliberação CVM no 273, de 1998.",FALSE,other,account.data_account_type_liability
ECD203010710,2.03.01.07.10,Outras Provisões de Natureza Fiscal,ECD20301,"Contas que registram, a partir de 01.01.2008, as outras provisões de natureza fiscal, enquanto não transferidas para o resultado do exercício.",FALSE,other,account.data_account_type_liability
ECD203010720,2.03.01.07.20,Outras Provisões de Natureza Trabalhista,ECD20301,"Contas que registram, a partir de 01.01.2008, as outras provisões de natureza trabalhista, enquanto não transferidas para o resultado do exercício.",FALSE,other,account.data_account_type_liability
ECD203010730,2.03.01.07.30,Outras Provisões de Natureza Cível,ECD20301,"Contas que registram, a partir de 01.01.2008, as outras provisões de natureza cível, enquanto não transferidas para o resultado do exercício.",FALSE,other,account.data_account_type_liability
ECD203010740,2.03.01.07.40,Doações e Subvenções para Investimentos,ECD20301,"Contas que registram, a partir de 01.01.2008, as doações e subvenções para investimento, enquanto não transferidas para o resultado do exercício.",FALSE,other,account.data_account_type_liability
ECD203010800,2.03.01.08.00,Outras Contas,ECD20301,"Contas que registram obrigações, não especificadas nos itens precedentes, cujo vencimento ocorrerá em período posterior ao exercício seguinte. Atenção: não incluir, nesta conta, o valor contratado das vendas a prazo ou a prestação para recebimento após o término do ano-calendário subseqüente, no caso de atividade imobiliária, e os juros e demais receitas financeiras recebidos antecipadamente em transações financeiras. Esses valores devem ser informados em Resultados de Exercícios Futuros.",FALSE,other,account.data_account_type_liability
